,arquivo,lon,lat,linha,nome,information,rua,bairro
2533,downloads/30.kml,-35.254226652905345,-5.824337499216199,30,"Felipe Camarão/Pirangi, via Candelária/Campus","{'road': 'Avenida Nossa Senhora do Rosário', 'residential': 'Vila do Fio', 'suburb': 'Felipe Camarão', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59074-350', 'country': 'Brasil', 'country_code': 'br'}",Avenida Nossa Senhora do Rosário,Felipe Camarão
2540,downloads/30.kml,-35.24809269234538,-5.830093352124095,30,"Felipe Camarão/Pirangi, via Candelária/Campus","{'road': 'Rua Nossa Senhora das Vitorias', 'suburb': 'Felipe Camarão', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59074-100', 'country': 'Brasil', 'country_code': 'br'}",Rua Nossa Senhora das Vitorias,Felipe Camarão
2541,downloads/30.kml,-35.247699748724706,-5.830482942983508,30,"Felipe Camarão/Pirangi, via Candelária/Campus","{'road': 'Rua Santa Verônica', 'suburb': 'Felipe Camarão', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59074-100', 'country': 'Brasil', 'country_code': 'br'}",Rua Santa Verônica,Felipe Camarão
2542,downloads/30.kml,-35.247390707954764,-5.830194437876344,30,"Felipe Camarão/Pirangi, via Candelária/Campus","{'road': 'Avenida Nossa Senhora do Rosário', 'suburb': 'Cidade Nova', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59071110', 'country': 'Brasil', 'country_code': 'br'}",Avenida Nossa Senhora do Rosário,Cidade Nova
2544,downloads/30.kml,-35.24481201544404,-5.832381695508957,30,"Felipe Camarão/Pirangi, via Candelária/Campus","{'road': 'Rua Monte Calvo', 'suburb': 'Cidade Nova', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59071110', 'country': 'Brasil', 'country_code': 'br'}",Rua Monte Calvo,Cidade Nova
2546,downloads/30.kml,-35.2426643203944,-5.831241589039563,30,"Felipe Camarão/Pirangi, via Candelária/Campus","{'road': 'Rua Augusto Calheiros', 'suburb': 'Cidade Nova', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59071110', 'country': 'Brasil', 'country_code': 'br'}",Rua Augusto Calheiros,Cidade Nova
2548,downloads/30.kml,-35.24273682385682,-5.830388981848955,30,"Felipe Camarão/Pirangi, via Candelária/Campus","{'road': 'Rua Belém Câmara', 'suburb': 'Cidade Nova', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59071110', 'country': 'Brasil', 'country_code': 'br'}",Rua Belém Câmara,Cidade Nova
2550,downloads/30.kml,-35.24366377852857,-5.828755851835012,30,"Felipe Camarão/Pirangi, via Candelária/Campus","{'road': 'Avenida Norte', 'suburb': 'Cidade Nova', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59071110', 'country': 'Brasil', 'country_code': 'br'}",Avenida Norte,Cidade Nova
2551,downloads/30.kml,-35.24255367927253,-5.8274078741669655,30,"Felipe Camarão/Pirangi, via Candelária/Campus","{'road': 'Rua Santa Célia', 'suburb': 'Cidade Nova', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59071110', 'country': 'Brasil', 'country_code': 'br'}",Rua Santa Célia,Cidade Nova
2552,downloads/30.kml,-35.241760248318315,-5.826098956167697,30,"Felipe Camarão/Pirangi, via Candelária/Campus","{'road': 'Avenida Rio Grande do Sul', 'suburb': 'Cidade da Esperança', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59071110', 'country': 'Brasil', 'country_code': 'br'}",Avenida Rio Grande do Sul,Cidade da Esperança
2553,downloads/30.kml,-35.23829265497625,-5.82739781588316,30,"Felipe Camarão/Pirangi, via Candelária/Campus","{'road': 'Avenida Rio Grande do Norte', 'suburb': 'Cidade da Esperança', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59071-160', 'country': 'Brasil', 'country_code': 'br'}",Avenida Rio Grande do Norte,Cidade da Esperança
2555,downloads/30.kml,-35.23687745444477,-5.823676586151122,30,"Felipe Camarão/Pirangi, via Candelária/Campus","{'road': 'Avenida Paraíba', 'suburb': 'Cidade da Esperança', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59071-160', 'country': 'Brasil', 'country_code': 'br'}",Avenida Paraíba,Cidade da Esperança
2556,downloads/30.kml,-35.23653413169086,-5.823770044371487,30,"Felipe Camarão/Pirangi, via Candelária/Campus","{'road': 'Rua Areias', 'suburb': 'Cidade da Esperança', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59071-160', 'country': 'Brasil', 'country_code': 'br'}",Rua Areias,Cidade da Esperança
2557,downloads/30.kml,-35.23608402349055,-5.82263370975852,30,"Felipe Camarão/Pirangi, via Candelária/Campus","{'road': 'Rua Campina Grande', 'suburb': 'Cidade da Esperança', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59070-200', 'country': 'Brasil', 'country_code': 'br'}",Rua Campina Grande,Cidade da Esperança
2559,downloads/30.kml,-35.23666002787649,-5.819994919002056,30,"Felipe Camarão/Pirangi, via Candelária/Campus","{'suburb': 'Cidade da Esperança', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59060400', 'country': 'Brasil', 'country_code': 'br'}",,Cidade da Esperança
2560,downloads/30.kml,-35.230239909142256,-5.822411086410284,30,"Felipe Camarão/Pirangi, via Candelária/Campus","{'road': 'Avenida Capitão Mor-Gouveia', 'suburb': 'Cidade da Esperança', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59060-400', 'country': 'Brasil', 'country_code': 'br'}",Avenida Capitão Mor-Gouveia,Cidade da Esperança
2561,downloads/30.kml,-35.22391132079065,-5.824641678482294,30,"Felipe Camarão/Pirangi, via Candelária/Campus","{'amenity': 'CAIC', 'road': 'Avenida Capitão Mor-Gouveia', 'suburb': 'Nossa Senhora de Nazaré', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59064-165', 'country': 'Brasil', 'country_code': 'br'}",Avenida Capitão Mor-Gouveia,Nossa Senhora de Nazaré
2562,downloads/30.kml,-35.21701049990953,-5.827283402904867,30,"Felipe Camarão/Pirangi, via Candelária/Campus","{'road': 'Avenida Prudente de Morais', 'suburb': 'Lagoa Nova', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59063-160', 'country': 'Brasil', 'country_code': 'br'}",Avenida Prudente de Morais,Lagoa Nova
2563,downloads/30.kml,-35.217498745769255,-5.828041546046734,30,"Felipe Camarão/Pirangi, via Candelária/Campus","{'road': 'Avenida Prudente de Morais', 'neighbourhood': 'Conjunto Candelária', 'suburb': 'Candelária', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59065-250', 'country': 'Brasil', 'country_code': 'br'}",Avenida Prudente de Morais,Candelária
2572,downloads/30.kml,-35.218975050374866,-5.841085463762282,30,"Felipe Camarão/Pirangi, via Candelária/Campus","{'road': 'Rua Lopo Henrique', 'neighbourhood': 'Conjunto Candelária', 'suburb': 'Candelária', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59064510', 'country': 'Brasil', 'country_code': 'br'}",Rua Lopo Henrique,Candelária
2573,downloads/30.kml,-35.218563079833984,-5.841583767905831,30,"Felipe Camarão/Pirangi, via Candelária/Campus","{'road': 'Rua Padre Feijó', 'neighbourhood': 'Conjunto Candelária', 'suburb': 'Candelária', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59064-720', 'country': 'Brasil', 'country_code': 'br'}",Rua Padre Feijó,Candelária
2574,downloads/30.kml,-35.2170524932444,-5.840173680335282,30,"Felipe Camarão/Pirangi, via Candelária/Campus","{'amenity': 'Pizzaria Sabor Paulistano', 'road': 'Rua Marechal Rondon', 'neighbourhood': 'Conjunto Candelária', 'suburb': 'Candelária', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59064510', 'country': 'Brasil', 'country_code': 'br'}",Rua Marechal Rondon,Candelária
2577,downloads/30.kml,-35.216495515778654,-5.839491812512279,30,"Felipe Camarão/Pirangi, via Candelária/Campus","{'neighbourhood': 'Conjunto Candelária', 'suburb': 'Candelária', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59064510', 'country': 'Brasil', 'country_code': 'br'}",,Candelária
2581,downloads/30.kml,-35.214950563386076,-5.8388047479093075,30,"Felipe Camarão/Pirangi, via Candelária/Campus","{'amenity': 'Kalaz', 'house_number': '1884', 'road': 'Rua Ataulfo Alves', 'neighbourhood': 'Conjunto Candelária', 'suburb': 'Candelária', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59064510', 'country': 'Brasil', 'country_code': 'br'}",Rua Ataulfo Alves,Candelária
2583,downloads/30.kml,-35.210834462195635,-5.840335870161653,30,"Felipe Camarão/Pirangi, via Candelária/Campus","{'shop': 'Foto do Estudante', 'road': 'Avenida Senador Salgado Filho', 'neighbourhood': 'Bairro Latino', 'suburb': 'Candelária', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59064900', 'country': 'Brasil', 'country_code': 'br'}",Avenida Senador Salgado Filho,Candelária
2602,downloads/30.kml,-35.21481326781213,-5.861969981342554,30,"Felipe Camarão/Pirangi, via Candelária/Campus","{'road': 'Avenida Senador Salgado Filho', 'suburb': 'Neópolis', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59086200', 'country': 'Brasil', 'country_code': 'br'}",Avenida Senador Salgado Filho,Neópolis
2603,downloads/30.kml,-35.214660633355386,-5.862223617732525,30,"Felipe Camarão/Pirangi, via Candelária/Campus","{'road': 'Avenida das Alagoas', 'suburb': 'Neópolis', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59086200', 'country': 'Brasil', 'country_code': 'br'}",Avenida das Alagoas,Neópolis
2609,downloads/30.kml,-35.207294449210174,-5.866235699504614,30,"Felipe Camarão/Pirangi, via Candelária/Campus","{'shop': 'Richard Equipadora', 'road': 'Avenida São Miguel dos Caribés', 'neighbourhood': 'Conjunto Monte Belo', 'suburb': 'Neópolis', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59084-200', 'country': 'Brasil', 'country_code': 'br'}",Avenida São Miguel dos Caribés,Neópolis
2613,downloads/30.kml,-35.20798495039344,-5.869783842936157,30,"Felipe Camarão/Pirangi, via Candelária/Campus","{'neighbourhood': 'Conjunto Jiqui', 'suburb': 'Neópolis', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59088-460', 'country': 'Brasil', 'country_code': 'br'}",,Neópolis
2614,downloads/30.kml,-35.21057889796793,-5.868900306522846,30,"Felipe Camarão/Pirangi, via Candelária/Campus","{'road': 'Rua Juiz de Fora', 'neighbourhood': 'Conjunto Jiqui', 'suburb': 'Neópolis', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59086-647', 'country': 'Brasil', 'country_code': 'br'}",Rua Juiz de Fora,Neópolis
2615,downloads/30.kml,-35.211067227646716,-5.870291702449322,30,"Felipe Camarão/Pirangi, via Candelária/Campus","{'amenity': 'Boteco do Gordin', 'road': 'Rua Miradouro', 'neighbourhood': 'Conjunto Jiqui', 'suburb': 'Neópolis', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59086-647', 'country': 'Brasil', 'country_code': 'br'}",Rua Miradouro,Neópolis
2616,downloads/30.kml,-35.211357157677405,-5.870208302512765,30,"Felipe Camarão/Pirangi, via Candelária/Campus","{'road': 'Rua Mogiana Mineira', 'neighbourhood': 'Conjunto Jiqui', 'suburb': 'Neópolis', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59086-647', 'country': 'Brasil', 'country_code': 'br'}",Rua Mogiana Mineira,Neópolis
2617,downloads/30.kml,-35.211730990558856,-5.87106510065496,30,"Felipe Camarão/Pirangi, via Candelária/Campus","{'road': 'Avenida Porto de Pedras', 'neighbourhood': 'Conjunto Jiqui', 'suburb': 'Neópolis', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59086-647', 'country': 'Brasil', 'country_code': 'br'}",Avenida Porto de Pedras,Neópolis
2619,downloads/30.kml,-35.21302029490471,-5.87391285225749,30,"Felipe Camarão/Pirangi, via Candelária/Campus","{'amenity': 'Shopping do Frango', 'road': 'Avenida São João Del Rey', 'suburb': 'Nova Parnamirim', 'city_district': 'Parnamirim', 'city': 'Parnamirim', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59150-050', 'country': 'Brasil', 'country_code': 'br'}",Avenida São João Del Rey,Nova Parnamirim
2620,downloads/30.kml,-35.209514647722244,-5.875703813508152,30,"Felipe Camarão/Pirangi, via Candelária/Campus","{'suburb': 'Nova Parnamirim', 'city_district': 'Parnamirim', 'city': 'Parnamirim', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59088-460', 'country': 'Brasil', 'country_code': 'br'}",,Nova Parnamirim
